epoch,loss,mse_u,mse_s,penalty
322,0.00025353554519824684,0.00016950529243331403,6.867177580716088e-05,1.5358475138782524e-05
323,0.0002528804761823267,0.00016886868979781866,6.856944673927501e-05,1.5442348740180023e-05
324,0.0002522338181734085,0.00016823894111439586,6.846890755696222e-05,1.552597495901864e-05
325,0.0002515960077289492,0.00016761610459070653,6.83705584378913e-05,1.560935197630897e-05
326,0.00025096640456467867,0.00016699977277312428,6.827414472354576e-05,1.5692479792051017e-05
327,0.0002503450377844274,0.00016638990200590342,6.817978282924742e-05,1.5775352949276567e-05
328,0.00024973219842649996,0.00016578684153500944,6.808737816754729e-05,1.585797690495383e-05
329,0.00024912712979130447,0.00016518998018000275,6.799680704716593e-05,1.5940346202114597e-05
330,0.00024853015202097595,0.0001645996089791879,6.790807674406096e-05,1.602246265974827e-05
331,0.00024794109049253166,0.00016401549510192126,6.782128912163898e-05,1.6104319001897238e-05
332,0.0002473596250638366,0.00016343749302905053,6.773621862521395e-05,1.6185922504519112e-05
333,0.0002467860758770257,0.0001628658064873889,6.765301804989576e-05,1.6267264072666876e-05
334,0.0002462199772708118,0.0001623001298867166,6.757150549674407e-05,1.6348347344319336e-05
335,0.00024566135834902525,0.00016174053598660976,6.749165913788602e-05,1.6429172319476493e-05
336,0.0002451100735925138,0.00016118692292366177,6.741341348970309e-05,1.650973536015954e-05
337,0.00024456618120893836,0.0001606391160748899,6.7337037762627e-05,1.659003464737907e-05
338,0.00024402955023106188,0.0001600972900632769,6.726218271069229e-05,1.6670072000124492e-05
339,0.0002434996422380209,0.0001595610665390268,6.718874647049233e-05,1.6749843780416995e-05
340,0.0002429771120660007,0.00015903082385193557,6.711694004479796e-05,1.682934998825658e-05
341,0.0002424611448077485,0.00015850583440624177,6.70467343297787e-05,1.6908586985664442e-05
342,0.0002419523079879582,0.00015798676759004593,6.697797653032467e-05,1.6987556591629982e-05
343,0.0002414498885627836,0.00015747295401524752,6.691068119835109e-05,1.7066256987163797e-05
344,0.00024095430853776634,0.00015696484479121864,6.684477557428181e-05,1.7144688172265887e-05
345,0.00024046529142651707,0.00015646206156816334,6.678037607343867e-05,1.7222846508957446e-05
346,0.0002399825898464769,0.00015596453158650547,6.671732990071177e-05,1.730073563521728e-05
347,0.00023950650938786566,0.0001554725895402953,6.665557157248259e-05,1.7378348275087774e-05
348,0.00023903645342215896,0.0001549856533529237,6.659511564066634e-05,1.7455688066547737e-05
349,0.00023857262567617,0.00015450382488779724,6.653603486483917e-05,1.7532753190607764e-05
350,0.00023811511346139014,0.0001540272933198139,6.647827103734016e-05,1.7609541828278452e-05
351,0.00023766353842802346,0.00015355572395492345,6.64217586745508e-05,1.7686055798549205e-05
352,0.00023721800243947655,0.0001530892332084477,6.636649050051346e-05,1.7762291463441215e-05
353,0.00023677830176893622,0.00015262769011314958,6.631236465182155e-05,1.7838248822954483e-05
354,0.00023634455283172429,0.00015217121108435094,6.625941023230553e-05,1.791392787708901e-05
355,0.00023591645003762096,0.00015171941777225584,6.620771455345675e-05,1.798932862584479e-05
356,0.0002354938624193892,0.00015127245569601655,6.615697202505544e-05,1.8064447431243025e-05
357,0.00023507708101533353,0.00015083035395946354,6.61074518575333e-05,1.813928975025192e-05
358,0.00023466594575438648,0.00015039289428386837,6.605920498259366e-05,1.8213846487924457e-05
359,0.00023426013649441302,0.00014996017853263766,6.601183122256771e-05,1.8288123101228848e-05
360,0.00023385956592392176,0.00014953203208278865,6.596542516490445e-05,1.8362115952186286e-05
361,0.00023346443776972592,0.00014910836762282997,6.592024146812037e-05,1.8435826859786175e-05
362,0.00023307453375309706,0.00014868933067191392,6.587594543816522e-05,1.850925400503911e-05
363,0.00023268985387403518,0.00014827473205514252,6.583271169802174e-05,1.8582399206934497e-05
364,0.00023231042723637074,0.0001478646881878376,6.57904747640714e-05,1.8655258827493526e-05
365,0.0002319357154192403,0.0001474588643759489,6.574901635758579e-05,1.87278328667162e-05
366,0.00023156624229159206,0.0001470573915867135,6.570871482836083e-05,1.8800123143591918e-05
367,0.00023120165860746056,0.0001466602407163009,6.566929369000718e-05,1.887212783913128e-05
368,0.0002308418188476935,0.00014626720803789794,6.563076021848246e-05,1.8943846953334287e-05
369,0.000230486984946765,0.0001458786427974701,6.559306348208338e-05,1.901528230519034e-05
370,0.0002301367640029639,0.00014549396291840822,6.555637810379267e-05,1.908642843773123e-05
371,0.00022979128698352724,0.0001451135758543387,6.552042032126337e-05,1.9157292626914568e-05
372,0.0002294503792654723,0.00014473720511887223,6.548530654981732e-05,1.9227869415772147e-05
373,0.00022911418636795133,0.0001443649671273306,6.545106589328498e-05,1.9298158804303966e-05
374,0.0002287824172526598,0.00014399657084140927,6.541767652379349e-05,1.936816261149943e-05
375,0.00022845507191959769,0.00014363217633217573,6.538502202602103e-05,1.9437880837358534e-05
376,0.0002281320048496127,0.00014327156532090157,6.535312422784045e-05,1.950731166289188e-05
377,0.00022781340521760285,0.00014291497063823044,6.532198312925175e-05,1.9576455088099465e-05
378,0.0002274992293678224,0.0001425621594535187,6.52917442494072e-05,1.9645312931970693e-05
379,0.00022718898253515363,0.00014221308811102062,6.526200013468042e-05,1.9713885194505565e-05
380,0.0002268831740366295,0.00014186774205882102,6.523324555018917e-05,1.9782173694693483e-05
381,0.00022658142552245408,0.00014152612129691988,6.520513124996796e-05,1.9850171156576835e-05
382,0.00022628380975220352,0.00014118819672148675,6.517771544167772e-05,1.9917886675102636e-05
383,0.00022599007934331894,0.00014085383736528456,6.51509253657423e-05,1.9985312974313274e-05
384,0.00022570049623027444,0.00014052310143597424,6.512495019705966e-05,2.005245551117696e-05
385,0.0002254147984785959,0.00014019595982972533,6.509952072519809e-05,2.011931428569369e-05
386,0.000225132898776792,0.0001398721506120637,6.507487705675885e-05,2.0185883840895258e-05
387,0.00022485494264401495,0.00013955202302895486,6.505075725726783e-05,2.025216781476047e-05
388,0.00022458065359387547,0.00013923512597102672,6.502735777758062e-05,2.0318166207289323e-05
389,0.00022431039542425424,0.00013892191054765135,6.500459858216345e-05,2.0383880837471224e-05
390,0.00022404358605854213,0.0001386118383379653,6.498242873931304e-05,2.0449311705306172e-05
391,0.0002237803564639762,0.0001383051130687818,6.496079004136845e-05,2.0514456991804764e-05
392,0.00022352091036736965,0.00013800170563627034,6.49398862151429e-05,2.0579320334945805e-05
393,0.00022326494217850268,0.00013770136865787208,6.491968088084832e-05,2.0643899915739894e-05
394,0.00022301248100120574,0.0001374044659314677,6.489982479251921e-05,2.070819573418703e-05
395,0.00022276349773164839,0.00013711066276300699,6.4880630816333e-05,2.0772205971297808e-05
396,0.0002225180360255763,0.00013681998825632036,6.48621135042049e-05,2.083593608404044e-05
397,0.00022227581939660013,0.00013653238420374691,6.48440545774065e-05,2.0899380615446717e-05
398,0.00022203703701961786,0.00013624786515720189,6.482662865892053e-05,2.096254138450604e-05
399,0.00022180142696015537,0.00013596632925327867,6.48096829536371e-05,2.102542384818662e-05
